category,sub-category,sub-category-link,title,author,keywords
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,Good and Evil Tree,Luke Barnesmoore,"['Religion', 'Comparative Religion', 'Sociology of Religion', 'Human Geography', 'Philosophy', 'Philosophy Of Religion', 'Theology', 'History of Religion', 'Systematic Theology', 'Religion and Politics', 'Virtue Ethics', 'Poetry', 'Spirituality', 'Old Testament Theology', 'Moral Philosophy', 'Contemporary Poetry', 'Religious Studies', 'Songs', 'Anthropology of Religion']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"Maximus and Augustine: The Will, Incarnation, and Aesthetics of Creation",Derrick Peterson,"['Patristics', 'Historical Theology', 'Systematic Theology', 'Greek Patristics', 'Greek and Latin Patristics']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,THE ROLE OF CULTURE IN GOSPEL COMMUNICATION,Allen  Battle,"['Systematic Theology', 'Christian Missions', 'Cross-Cultural Communication']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"“‘Suffer the little children to come to me, for theirs is the kingdom of heaven.” Infant Salvation and the Destiny of the Severely Mentally Disabled.’ ",Myk Habets,['Systematic Theology']
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,A Biblical Theology of the Divine Council,Christopher D Kou,"['Theology', 'Systematic Theology', 'Biblical Studies', 'Angelology', 'Demonology', 'Biblical Theology', 'Prophets', 'Ancient Near East', 'Book of Genesis', 'Deuteronomy', 'Hebrew Bible and Ancient Near East', 'Genesis 1-11', 'Book of Revelation', 'Book of Deuteronomy', 'Divine council in OT and NT', 'Prophets of the Hebrew Bible/""Old Testament""', 'Ancient Canaanite Religion', 'Hebrew Bible/Old Testament', 'Fallen Angels and Giants Genesis 6:1-4 (DSD 2000)', 'Deuteronomy 32 Psalm 82 monotheism polytheism', 'Divine Council', 'Sacred Marriage']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"Trineology, Study of the Trinity",Herb Swanson,"['Christianity', 'Logic', 'Patristics', 'Systematic Theology', 'Christology', 'Pneumatology', 'Biblical Theology', 'Evidence', 'Judaism', 'Mapping', 'Patrology', 'Trinitarian Heresies']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,Franciscanismo seglar y propaganda en la Península Ibérica y ultramar durante la Edad Moderna,Alfredo Martín García,"['Early Modern History', 'History of Religion', 'Spain (History)', 'Early modern Spain', 'Religious Studies', 'History of Mentalities']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,Geography Gender and the Supine Goddess,Lizzie Ruprecht,"['Religion', 'Buddhism', 'Comparative Religion', 'Mythology And Folklore', 'Gender Studies', 'Mythology', 'Philosophy Of Religion', 'Feminist Theory', 'Buddhist Philosophy', 'History of Religion', 'Gender History', 'Tibetan Studies', 'Buddhist Studies', 'Gender and Sexuality', 'Gender', 'Ancient Religion', 'Feminism', 'Tibetan Buddhism', 'Ancient myth and religion', 'Comparative mythology', 'Religious Studies', 'Women and Gender Studies', 'Tibetan History']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,"Frühes Christentum in Kärnten. Carinthia I 161 (1971), 3-33 [= Landesmuseum für Kärnten, Frühes Christentum in Kärnten. Sonderausstellung vom 15. Juli bis 15. Oktober 1971, Begleitheft (Klagenfurt 1971)].",Gernot  Piccottini (1941-2018),"['Religion', 'Ancient History', 'Cultural History', 'Cultural Studies', 'Archaeology', 'Classical Archaeology', 'Classics', 'Historical Archaeology', 'History of Religion', 'Cultural Heritage', 'Material Culture Studies', 'Material culture of religion', 'Early Church', 'Late Antique Archaeology', 'Early Christianity', 'Ancient Religion', 'Late Antiquity', 'Church architecture', 'Roman Small Finds', 'Early Christian Mosaics', 'Noricum', 'Roman Archaeology']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,"Gaétan Rappo, ""Essentialisme et comparaison. Marcel Detienne au prisme du Japon,"" ASDIWAL. Revue genevoise d'anthropologie et d'histoire des religions, 14, 2019, 53-63","Gaétan Rappo, ラポー　ガエタン","['Buddhism', 'Comparative Religion', 'Japanese Studies', 'Mythology', 'History of Religion', 'Japanese Religions', 'Buddhist Studies', 'Historiography', 'Shinto Studies', 'Japanese Buddhism', 'Comparative mythology', 'Religious Studies']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,Actual Restoration and Preservation Problems of the Ukrainian Wooden Churches,Игорь Климов,"['Theology', 'History of Religion', 'Semantics', 'Conservation and Restoration', 'Ikonografia', 'Sacred Art and Architecture']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,La fenomenologia del demonico nelle Papyri Graecae Magicae e la voce dei primi Padri della Chiesa,Ennio Sanzi,"['History of Religion', 'History of Religions', 'Ancient magic', 'Ancient Church History']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,Zur Genese der mesopotamischen Götterwelt Eine Auseinandersetzung mit Thorkild Jacobsens Central Concerns (Fs. Volk 2020),Walther Sallaberger,"['Sumerian Religion', 'History of Religion', 'Mesopotamia History', 'Mesopotamian Religions', 'Ancient Near East', 'Early Bronze Age (Archaeology)', 'Uruk Period']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,"""Ritual as theory, theory as ritual""",Michael Puett,"['Religion', 'History of Religion', 'Chinese Religions', 'Ritual', 'Ritual (Anthropology)', 'Cultural Anthropology', 'Ritual Theory', 'Religious Studies', 'Ritual Studies']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,"Święta Katarzyna Aleksandryjska w wizjach średniowiecznych mistyczek – św. Mechtyldy z Magdeburga, św. Gertrudy Wielkiej i bł. Doroty z Mątów/Saint Catherine of Alexandria according to mystics from the Middle Ages – St. Mechthild of Magdeburg, St. Gertrude the Great, and St. Dorothea of Montau",Marta Kowalczyk,"['History of Religion', 'Misticism', 'Mechthild of Magdeburg', 'Moyen Âge', 'Mística', 'Mechthild von Magdeburg', 'Gertrud of Helfta', 'Moyen Age', 'MISTICISMO', 'Santa Brigida Di Svezia', 'Gertrude the Great of Helfta', 'St Catherine of Alexandria', 'Mechtild of Magdeburg']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,Das Bildnis der Stiertötung im Mithraskult,Rahlf Hansen,"['History', 'Ancient History', 'Theology', 'History of Religion', 'History of Science', 'History of Astronomy', 'Mithras', 'Ancient Mysteries', 'Roman Cult of Mithras', 'Mithraic iconography', 'Mysteries of Mithras']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,The Great Entrance. A History of the Transfer of Gifts and other Preanaphoral Rites of the Liturgy of St. John Chrysostom,Athos  Institute,"['Religion', 'Comparative Religion', 'Late Antique and Byzantine History', 'Late Antique and Byzantine Studies', 'Theology', 'Liturgical Studies', 'Patristics', 'History of Religion', 'Historical Theology', 'Liturgy', 'Practical theology', 'Byzantine Literature', 'Monastic Studies', 'Orthodox Theology', 'Missiology and Mission Theology', 'Russian Orthodox Church', 'Byzantine Studies', 'Ancient Religion', 'Biblical Theology', 'Mount Athos Studies', 'Byzantine History', 'Byzantine Liturgy', 'Byzantine Iconography', 'Byzantine Archaeology', 'Late Byzantine history', 'Russian Orthodoxy', 'Religious congregations and monastic orders', 'Myth And Ritual Studies, Liturgics', 'Byzantine Music', 'Byzantine monasticism', 'Byzantine Paleography and codicology', 'Monasticism', 'Christian liturgical music', 'History of Monasticism', 'Liturgical History', 'Byzantine Epigraphy', 'Liturgical Theology', 'Eastern Orthodox Liturgical Theology', 'Byzantium', 'Archaeology of Medieval Monasteries', 'Monarchy', 'Late Antique Liturgy', 'Orthodox Christianity', 'Byzantine historiography', 'Patristic Exegesis', 'Byzantine Hagiography', 'Late Medieval Religion, Monasticism and Devotion', 'Religious Studies', 'Patristic Studies', 'Patristics and Late Antiquity', 'Patriarchy', 'Patrimonio Cultural', 'Early Medieval Liturgy', 'Medieval Monasticism', 'Byzantine Theology', 'Byzantine Art and Archaeolgy', 'Liturgy and Architecture', 'Medieval Liturgy', 'Early Christian Liturgy', 'Early Medieval Monasticism', 'Byzantine art', 'Sacramental Theology and Liturgical Studies', 'Liturgics', 'Liturgia', 'Eastern Orthodoxy', 'Patristics, Hagiography, Monastic and Cultural History of Athos and Thessaloniki', 'History and tradition of monasticism at mount Athos and Macedonia', 'History and traditions of monasticism at mount Athos and Macedonia', 'Mount Athos and Romanian Princes', 'Mount Athos', 'Liturgy, Sacred Music', 'Vatopedi Monastery, Mt. Athos, Greece', 'Eastern Orthodox Theology', 'Greek Patristics', 'Christian Orthodox Theology, Mount Athos Zealot movement, Imiaslavie', 'Mont Athos', 'Athonite Church Type', 'History of Liturgy', 'Mt. Athos', 'Liturgical Ceremonial', 'Deserted Monasteries on Mount Athos', 'Byzantine history and archaeology', 'Muntele Athos', 'Byzantine Architecture on Mount Athos', 'Monastic Towers on Mount Athos', 'Defensive Architecture on Mount Athos', 'Defensive Structures of Mount Athos', 'Byzantine Monasticism In Mount Athos', 'Orthodox Monasticism and Mt. Athos', 'Sociology of Monastic Life', 'Mount Athos Geology', 'Greek (Byzantine) Texts', 'Byzantine Diplomatics (Imperial and Patriarchal Chancellery)', 'Mount Athos Metochia', 'Byzantine Slavic Liturgy', 'St Silouan the Athonite', 'Luxury objects on Mt Athos', 'Gift-giving practices on Mt Athos in Byzantine and Postbyzantine Era', 'Archives on Mt Athos', 'Translation activities of Georgian Athonites']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,"The Light of the World at the End of the World, 1906",Geoffrey Troughton,"['Art History', 'New Zealand Studies', 'History of Religion', 'History of Christianity', 'British Empire', 'History of New Zealand', 'Pre-Raphaelite Painting']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,"'Outside God, there is Nothing'. Swammerdam, Spinoza and the Janus-face of the early Dutch Enlightenment",eric jorink,"['History of Ideas', 'History of Religion', 'History of Medicine', 'History of Science', 'Republic of Letters (Early Modern History)', 'History of Philosophy']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,Agents of Faith: Votive Objects in Time and Place,Ittai Weinryb,"['Art History', 'History of Religion', 'Ethnography', 'Anthropology Of Art', 'History of Art', 'Ex-Voto', 'Votive offerings', 'Anthropology of Religion']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,Water as a Medium of Revelation in Early Jewish Mysticism: A Cross-Disciplinary Analysis,Geoffrey Dennis,"['History of Religion', 'Jewish Mysticism', 'Mysticism', 'Ritual Theory']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,"Religion and Orientalism in Asian Studies (Bloomsbury, 2016)",Kiri Paramore,"['Religion', 'History', 'Sociology of Religion', 'Asian Studies', 'Japanese Studies', 'Southeast Asian Studies', 'History of Religion', 'Chinese Studies', 'South Asian Studies', 'Korean Studies', 'Central Asian Studies', 'East Asian Studies', 'Orientalism']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,"""La Chiesa di Roma prima e dopo Costantino. Da  Vittore (189-199) a Liberio (352-366)"", in : COSTANTINO I. Enciclopedia costantiniana sulla figura e l'immagine dell'imperatore del cosiddetto editto di Milano, Istituto dell'Enciclopedia Italiana, vol. I, Roma 2013, pp. 795-814.",Emanuele Castelli,"['Religion', 'Christianity', 'History', 'Ancient History', 'Archaeology', 'Near Eastern Archaeology', 'Latin Literature', 'Roman History', 'Philosophy Of Religion', 'Art History', 'Late Antique and Byzantine History', 'Languages and Linguistics', 'Theology', 'Architecture', 'Czech History', 'Patristics', 'History of Religion', 'New Testament', 'Historical Theology', 'History of Christianity', 'Systematic Theology', 'Epigraphy (Archaeology)', 'Rome, City of', 'Early Church', 'Late Antique Archaeology', 'Early Christianity', 'Roman Religion', 'Orthodox Theology', 'Greek Epigraphy', 'Medieval Church History', 'Papacy (Medieval Church History)', 'Origins of Christianity', 'Byzantine Studies', 'History of Religions', 'Ancient Religion', 'Theology and Culture', 'Catholic Theology', 'Christology', 'Late Antiquity', 'History of Roman Catholicism', 'Topography of Ancient Rome (Archaeology)', 'Church History', 'Linguistics', 'Latin Epigraphy', 'Imperial Rome', 'Rabbinic Literature', 'New Testament and Christian Origins', 'Greek', 'Christian Origins', 'Roman Epigraphy', 'Late Roman Empire', 'Christian Apologetics', 'Roman Empire', 'Christianity and Rome', 'Ancient Greek Philosophy', 'Early Christian Art', 'Church Archaeology', 'Late Roman Archaeology', 'Bible', 'Judaism', 'Christian Iconography', 'Rome (History)', 'Patristic Exegesis', 'Rome', 'Religious Studies', 'Historia', 'Ancient magic', 'Patristic Studies', 'Patristics and Late Antiquity', 'Greek and Roman Epigraphy', 'Christian Theology', 'Catacombs of Rome', 'Constantine', 'Early Church Fathers', 'Ancient Rome', 'Early Christian Archaeology', 'Christian Epigraphy', 'Qumran', 'Byzantine Theology', 'late antique Rome', 'Greek and Roman Art and Architecture', 'Hippolytus of Rome', 'Roman Architecture', 'Church and State', 'Cultural history of the Ancient world', 'Greco-Roman World', 'Roman Art', 'Papal History', 'Catholic Church History', 'Papacy (Early Modern and Modern Church History)', 'Constantine the Great, Roman Empire, Early Christianity', 'Modern Theology', 'Christian Studies', 'Greek Patristics', 'Sanctuaries in Ancient Rome and Italy', 'Costantino il Grande', 'History of Reception of Biblical Texts', 'Novatian of Rome', 'Architecture and Public Spaces', 'Catacombe di Priscilla', 'Greek and Roman Social History', 'Roman Archaeology', 'Graeco-Roman Religion', 'Ancient Rhetoric and Poetics', 'Early Christian Papyri and Inscriptions', 'New Testament and Archaeology', 'Material Culture and Religioin', 'Theories of Religiion and Culture', 'Slavistics and Orthodoxy', 'Ecclesiology & Christology', 'History of Judaism In Antiquity']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,How Religion Halts the Progress of Science (and Other Modern Tales),Brent Lyons,"['Religion', 'History of Religion', 'History of Science', 'Science and Religion', 'History of Science and Religion', 'Faith and Reason']"
Theology,History of Religion,https://www.academia.edu/Documents/in/History_of_Religion?f_fri=,D R AW I N G  D O W N  T H E  M O O N: Magic in the Ancient Greco-Roman World,Radcliffe Edmonds,"['Classics', 'History of Religion', 'Roman Religion', 'Magic', 'Ancient Religion', 'Ancient Greek Religion', 'Ancient myth and religion', 'Ancient Greek Philosophy']"
